Source,Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To
EoT,www.abudhabi.mepi.state.gov,state.gov,http://www.abudhabi.mepi.state.gov,True,False,
EoT,www.academy.faa.gov,faa.gov,https://www.academy.faa.gov,True,False,
EoT,www.academy.nasa.gov,nasa.gov,http://www.academy.nasa.gov,True,False,
EoT,www.access.fda.gov,fda.gov,http://www.access.fda.gov,True,False,
EoT,www.access.gpo.gov,gpo.gov,http://www.access.gpo.gov,True,False,
EoT,www.access.preprod.fda.gov,fda.gov,http://www.access.preprod.fda.gov,True,False,
EoT,www.access.va.gov,va.gov,https://www.access.va.gov,True,False,
EoT,www.accessdata.fda.gov,fda.gov,http://www.accessdata.fda.gov,True,False,
EoT,www.acd.od.nih.gov,nih.gov,http://www.acd.od.nih.gov,True,False,
EoT,www.acdc.nist.gov,nist.gov,http://www.acdc.nist.gov,True,False,
EoT,www.aceptarignorar.samhsa.gov,samhsa.gov,http://www.aceptarignorar.samhsa.gov,True,False,
EoT,www.acf.bnl.gov,bnl.gov,http://www.acf.bnl.gov,True,False,
EoT,www.acf.hhs.gov,hhs.gov,https://www.acf.hhs.gov,True,False,
EoT,www.aclso.saa.ars.usda.gov,usda.gov,http://www.aclso.saa.ars.usda.gov,True,False,
EoT,www.acquisitionacademy.va.gov,va.gov,http://www.acquisitionacademy.va.gov,True,False,
EoT,www.adams.house.gov,house.gov,http://www.adams.house.gov,True,False,
EoT,www.adamsmith.house.gov,house.gov,http://www.adamsmith.house.gov,True,False,
EoT,www.addictionresearch.nih.gov,nih.gov,https://www.addictionresearch.nih.gov,True,False,
EoT,www.aderholt.house.gov,house.gov,http://www.aderholt.house.gov,True,False,
EoT,www.adlregistry.adlnet.gov,adlnet.gov,http://www.adlregistry.adlnet.gov,True,False,
EoT,www.adoptadrifter.noaa.gov,noaa.gov,http://www.adoptadrifter.noaa.gov,True,False,
EoT,www.adoption.state.gov,state.gov,http://www.adoption.state.gov,True,False,
EoT,www.adoptions.state.gov,state.gov,http://www.adoptions.state.gov,True,False,
EoT,www.adp.noaa.gov,noaa.gov,http://www.adp.noaa.gov,True,False,
EoT,www.adr.cand.uscourts.gov,uscourts.gov,http://www.adr.cand.uscourts.gov,True,False,
EoT,www.adrc-tae.acl.gov,acl.gov,http://www.adrc-tae.acl.gov,True,False,
EoT,www.adriansmith.house.gov,house.gov,http://www.adriansmith.house.gov,True,False,
Censys,www.adsbrebate.faa.gov,faa.gov,https://www.adsbrebate.faa.gov,True,False,
EoT,www.advantage.gsa.gov,gsa.gov,http://www.advantage.gsa.gov,True,False,
EoT,www.adviserinfo.sec.gov,sec.gov,https://www.adviserinfo.sec.gov,True,False,
EoT,www.advisethepresident.archives.gov,archives.gov,https://www.advisethepresident.archives.gov,True,False,
EoT,www.adx.faa.gov,faa.gov,https://www.adx.faa.gov,True,False,
EoT,www.aero-space.nasa.gov,nasa.gov,http://www.aero-space.nasa.gov,True,False,
EoT,www.aero.nasa.gov,nasa.gov,http://www.aero.nasa.gov,True,False,
EoT,www.aeronautics.nasa.gov,nasa.gov,https://www.aeronautics.nasa.gov,True,False,
EoT,www.aeronav.faa.gov,faa.gov,http://www.aeronav.faa.gov,True,False,
EoT,www.aerospace.nasa.gov,nasa.gov,http://www.aerospace.nasa.gov,True,False,
EoT,www.afm.ars.usda.gov,usda.gov,https://www.afm.ars.usda.gov,True,False,
EoT,www.afmtestlab.ars.usda.gov,usda.gov,http://www.afmtestlab.ars.usda.gov,True,False,
EoT,www.afrd.lbl.gov,lbl.gov,http://www.afrd.lbl.gov,True,False,
EoT,www.afsc.noaa.gov,noaa.gov,http://www.afsc.noaa.gov,True,False,
EoT,www.ag.senate.gov,senate.gov,http://www.ag.senate.gov,True,False,
EoT,www.agcensus.nass.usda.gov,usda.gov,http://www.agcensus.nass.usda.gov,True,False,
EoT,www.agcensus.usda.gov,usda.gov,https://www.agcensus.usda.gov,True,False,
EoT,www.agcounts.usda.gov,usda.gov,http://www.agcounts.usda.gov,True,False,
EoT,www.agenda.gop.gov,gop.gov,http://www.agenda.gop.gov,True,False,
Censys,www.agents.floodsmart.gov,floodsmart.gov,https://www.agents.floodsmart.gov,True,False,
EoT,www.aghealth.nci.nih.gov,nih.gov,https://www.aghealth.nci.nih.gov,True,False,
Censys,www.aghealth.nih.gov,nih.gov,https://www.aghealth.nih.gov,True,False,
EoT,www.agid.acl.gov,acl.gov,http://www.agid.acl.gov,True,False,
EoT,www.aging.senate.gov,senate.gov,http://www.aging.senate.gov,True,False,
EoT,www.aglearn.usda.gov,usda.gov,https://www.aglearn.usda.gov,True,False,
EoT,www.ago.noaa.gov,noaa.gov,http://www.ago.noaa.gov,True,False,
Censys,www.agresearchmag.ars.usda.gov,usda.gov,https://www.agresearchmag.ars.usda.gov,True,False,
EoT,www.agriculture.house.gov,house.gov,http://www.agriculture.house.gov,True,False,
EoT,www.agriculture.senate.gov,senate.gov,http://www.agriculture.senate.gov,True,False,
EoT,www.agsatct.faa.gov,faa.gov,http://www.agsatct.faa.gov,True,False,
EoT,www.agshome.bnl.gov,bnl.gov,http://www.agshome.bnl.gov,True,False,
EoT,www.agsrhichome.bnl.gov,bnl.gov,http://www.agsrhichome.bnl.gov,True,False,
EoT,www.ai.fmcsa.dot.gov,dot.gov,http://www.ai.fmcsa.dot.gov,True,False,
Censys,www.aids.nlm.nih.gov,nih.gov,https://www.aids.nlm.nih.gov,True,False,
EoT,www.aids.va.gov,va.gov,http://www.aids.va.gov,True,False,
EoT,www.aidsinfo.nih.gov,nih.gov,https://www.aidsinfo.nih.gov,True,False,
EoT,www.aipl.arsusda.gov,arsusda.gov,http://www.aipl.arsusda.gov,True,False,
EoT,www.aipl.usajobs.gov,usajobs.gov,http://www.www.aipl.usajobs.gov,True,False,
EoT,www.airporttech.tc.faa.gov,faa.gov,http://www.airporttech.tc.faa.gov,True,False,
EoT,www.airquality.noaa.gov,noaa.gov,http://www.airquality.noaa.gov,True,False,
EoT,www.airquality.nrcs.usda.gov,usda.gov,https://www.airquality.nrcs.usda.gov,True,False,
EoT,www.airtech.tc.faa.gov,faa.gov,http://www.airtech.tc.faa.gov,True,False,
EoT,www.airweb.faa.gov,faa.gov,http://www.airweb.faa.gov,True,False,
EoT,www.aisr.nas.faa.gov,faa.gov,https://www.aisr.nas.faa.gov,True,False,
Censys,www.aisrtest.nas.faa.gov,faa.gov,http://www.aisrtest.nas.faa.gov,True,False,
EoT,www.ak.nrcs.usda.gov,usda.gov,https://www.ak.nrcs.usda.gov,True,False,
EoT,www.akb.uscourts.gov,uscourts.gov,http://www.akb.uscourts.gov,True,False,
EoT,www.akd.uscourts.gov,uscourts.gov,http://www.akd.uscourts.gov,True,False,
EoT,www.akron.ars.usda.gov,usda.gov,http://www.akron.ars.usda.gov,True,False,
EoT,www.akwg.cap.gov,cap.gov,http://www.akwg.cap.gov,True,False,
EoT,www.al.noaa.gov,noaa.gov,http://www.al.noaa.gov,True,False,
EoT,www.al.nrcs.usda.gov,usda.gov,https://www.al.nrcs.usda.gov,True,False,
EoT,www.alaska.faa.gov,faa.gov,http://www.alaska.faa.gov,True,False,
EoT,www.alaska.ihs.gov,ihs.gov,http://www.alaska.ihs.gov,True,False,
EoT,www.alaska.va.gov,va.gov,http://www.alaska.va.gov,True,False,
EoT,www.alaskafisheries.noaa.gov,noaa.gov,http://www.alaskafisheries.noaa.gov,True,False,
EoT,www.albany.va.gov,va.gov,http://www.albany.va.gov,True,False,
EoT,www.albuquerque.va.gov,va.gov,http://www.albuquerque.va.gov,True,False,
EoT,www.alceehastings.house.gov,house.gov,http://www.alceehastings.house.gov,True,False,
EoT,www.alcf.anl.gov,anl.gov,http://www.alcf.anl.gov,True,False,
EoT,www.alcoholpolicy.niaaa.nih.gov,nih.gov,https://www.alcoholpolicy.niaaa.nih.gov,True,False,
EoT,www.alexander.senate.gov,senate.gov,http://www.alexander.senate.gov,True,False,
EoT,www.alexandria.med.va.gov,va.gov,http://www.alexandria.med.va.gov,True,False,
EoT,www.alexandria.va.gov,va.gov,http://www.alexandria.va.gov,True,False,
EoT,www.allen.house.gov,house.gov,http://www.allen.house.gov,True,False,
EoT,www.almb.uscourts.gov,uscourts.gov,http://www.almb.uscourts.gov,True,False,
EoT,www.almba.uscourts.gov,uscourts.gov,http://www.almba.uscourts.gov,True,False,
EoT,www.almd.uscourts.gov,uscourts.gov,http://www.almd.uscourts.gov,True,False,
EoT,www.alnb.uscourts.gov,uscourts.gov,http://www.alnb.uscourts.gov,True,False,
EoT,www.alnba.uscourts.gov,uscourts.gov,http://www.alnba.uscourts.gov,True,False,
EoT,www.alnd.uscourts.gov,uscourts.gov,http://www.alnd.uscourts.gov,True,False,
EoT,www.alnp.uscourts.gov,uscourts.gov,http://www.alnp.uscourts.gov,True,False,
Censys,www.alpha-broker.usaspending.gov,usaspending.gov,https://www.alpha-broker.usaspending.gov,True,False,
EoT,www.alsb.uscourts.gov,uscourts.gov,http://www.alsb.uscourts.gov,True,False,
EoT,www.alsba.uscourts.gov,uscourts.gov,http://www.alsba.uscourts.gov,True,False,
EoT,www.alsd.uscourts.gov,uscourts.gov,http://www.alsd.uscourts.gov,True,False,
EoT,www.alsp.uscourts.gov,uscourts.gov,http://www.alsp.uscourts.gov,True,False,
EoT,www.altoona.va.gov,va.gov,http://www.altoona.va.gov,True,False,
EoT,www.alumni.state.gov,state.gov,http://www.alumni.state.gov,True,False,
EoT,www.amarillo.va.gov,va.gov,http://www.amarillo.va.gov,True,False,
EoT,www.amd.osmre.gov,osmre.gov,http://www.amd.osmre.gov,True,False,
EoT,www.americanenglish.state.gov,state.gov,https://www.americanenglish.state.gov,True,False,
EoT,www.ameriflux.lbl.gov,lbl.gov,http://www.ameriflux.lbl.gov,True,False,
EoT,www.amesteam.arc.nasa.gov,nasa.gov,https://www.amesteam.arc.nasa.gov,True,False,
EoT,www.amodei.house.gov,house.gov,http://www.amodei.house.gov,True,False,
EoT,www.amputation.research.va.gov,va.gov,http://www.amputation.research.va.gov,True,False,
EoT,www.amri.ninds.nih.gov,nih.gov,https://www.amri.ninds.nih.gov,True,False,
EoT,www.ams.nasa.gov,nasa.gov,http://www.ams.nasa.gov,True,False,
EoT,www.ams.usda.gov,usda.gov,https://www.ams.usda.gov,True,False,
Censys,www.analytics.max.gov,max.gov,http://www.analytics.max.gov,True,False,
EoT,www.anesthesia.med.va.gov,va.gov,http://www.anesthesia.med.va.gov,True,False,
EoT,www.animalcare.nichd.nih.gov,nih.gov,http://www.animalcare.nichd.nih.gov,True,False,
EoT,www.annarbor.hsrd.research.va.gov,va.gov,http://www.annarbor.hsrd.research.va.gov,True,False,
EoT,www.annarbor.research.va.gov,va.gov,http://www.annarbor.research.va.gov,True,False,
EoT,www.annarbor.va.gov,va.gov,http://www.annarbor.va.gov,True,False,
EoT,www.antananarivo.usembassy.gov,usembassy.gov,https://www.antananarivo.usembassy.gov,True,False,
EoT,www.aoa.acl.gov,acl.gov,http://www.aoa.acl.gov,True,False,
EoT,www.aoc.noaa.gov,noaa.gov,http://www.aoc.noaa.gov,True,False,
EoT,www.aoml.noaa.gov,noaa.gov,http://www.aoml.noaa.gov,True,False,
EoT,www.aosc.faa.gov,faa.gov,https://www.aosc.faa.gov,True,False,
Censys,www.ap.doe.gov,doe.gov,http://www.ap.doe.gov,True,False,
EoT,www.apda.usda.gov,usda.gov,http://www.apda.usda.gov,True,False,
EoT,www.apec.noaa.gov,noaa.gov,http://www.apec.noaa.gov,True,False,
EoT,www.apfo.usda.gov,usda.gov,http://www.apfo.usda.gov,True,False,
EoT,www.aphis.usda.gov,usda.gov,http://www.aphis.usda.gov,True,False,
EoT,www.apis.niaaa.nih.gov,nih.gov,https://www.apis.niaaa.nih.gov,True,False,
Censys,www.applications.prevention.cancer.gov,cancer.gov,https://www.applications.prevention.cancer.gov,True,False,
EoT,www.appliedresearch.cancer.gov,cancer.gov,https://www.appliedresearch.cancer.gov,True,False,
Censys,www.apply.fbijobs.gov,fbijobs.gov,https://www.apply.fbijobs.gov,True,False,
Censys,www.apply.pif.gov,pif.gov,http://www.www.apply.pif.gov,True,False,
EoT,www.appropriations.house.gov,house.gov,http://www.appropriations.house.gov,True,False,
EoT,www.appropriations.senate.gov,senate.gov,http://www.appropriations.senate.gov,True,False,
Censys,www.apps.bts.gov,bts.gov,https://www.apps.bts.gov,True,False,
Censys,www.apps.nos.noaa.gov,noaa.gov,https://www.apps.nos.noaa.gov,True,False,
EoT,www.apru.saa.ars.usda.gov,usda.gov,http://www.apru.saa.ars.usda.gov,True,False,
EoT,www.aptcenter.research.va.gov,va.gov,http://www.aptcenter.research.va.gov,True,False,
EoT,www.aqua.nasa.gov,nasa.gov,http://www.aqua.nasa.gov,True,False,
EoT,www.aquaculture.noaa.gov,noaa.gov,http://www.aquaculture.noaa.gov,True,False,
EoT,www.aquarius.nasa.gov,nasa.gov,https://www.aquarius.nasa.gov,True,False,
EoT,www.ar.nrcs.usda.gov,usda.gov,https://www.ar.nrcs.usda.gov,True,False,
EoT,www.arabic.abudhabi.mepi.state.gov,state.gov,http://www.arabic.abudhabi.mepi.state.gov,True,False,
EoT,www.arabic.arabianpeninsula.mepi.state.gov,state.gov,https://www.arabic.arabianpeninsula.mepi.state.gov,True,False,
EoT,www.arabic.medregion.mepi.state.gov,state.gov,https://www.arabic.medregion.mepi.state.gov,True,False,
EoT,www.arb.uscourts.gov,uscourts.gov,http://www.arb.uscourts.gov,True,False,
EoT,www.arc.bnl.gov,bnl.gov,http://www.arc.bnl.gov,True,False,
EoT,www.arcc.osmre.gov,osmre.gov,http://www.arcc.osmre.gov,True,False,
Censys,www.archive.arm.gov,arm.gov,http://www.archive.arm.gov,True,False,
EoT,www.archive.hrsa.gov,hrsa.gov,http://www.archive.hrsa.gov,True,False,
EoT,www.archive.whitehouseconferenceonaging.gov,whitehouseconferenceonaging.gov,http://www.archive.whitehouseconferenceonaging.gov,True,False,
EoT,www.archives.financialservices.house.gov,house.gov,http://www.archives.financialservices.house.gov,True,False,
EoT,www.arcr.niaaa.nih.gov,nih.gov,https://www.arcr.niaaa.nih.gov,True,False,
EoT,www.arctic.noaa.gov,noaa.gov,http://www.arctic.noaa.gov,True,False,
EoT,www.are.uscourts.gov,uscourts.gov,http://www.are.uscourts.gov,True,False,
EoT,www.areb.uscourts.gov,uscourts.gov,http://www.areb.uscourts.gov,True,False,
EoT,www.arep.uscourts.gov,uscourts.gov,http://www.arep.uscourts.gov,True,False,
EoT,www.arf.hrsa.gov,hrsa.gov,http://www.arf.hrsa.gov,True,False,
EoT,www.arl.noaa.gov,noaa.gov,http://www.arl.noaa.gov,True,False,
EoT,www.armed-services.senate.gov,senate.gov,http://www.armed-services.senate.gov,True,False,
EoT,www.armedservices.house.gov,house.gov,http://www.armedservices.house.gov,True,False,
EoT,www.armycivilianservice.usajobs.gov,usajobs.gov,http://www.www.armycivilianservice.usajobs.gov,True,False,
EoT,www.aropath.lanl.gov,lanl.gov,http://www.aropath.lanl.gov,True,False,
EoT,www.arpa-e.energy.gov,energy.gov,https://www.arpa-e.energy.gov,True,False,
EoT,www.ars.usda.gov,usda.gov,https://www.ars.usda.gov,True,False,
EoT,www.art.state.gov,state.gov,http://www.art.state.gov,True,False,
EoT,www.arwb.uscourts.gov,uscourts.gov,http://www.arwb.uscourts.gov,True,False,
EoT,www.arwd.uscourts.gov,uscourts.gov,http://www.arwd.uscourts.gov,True,False,
EoT,www.arwp.uscourts.gov,uscourts.gov,http://www.arwp.uscourts.gov,True,False,
EoT,www.asap.gsa.gov,gsa.gov,https://www.asap.gsa.gov,True,False,
EoT,www.asap.nasa.gov,nasa.gov,http://www.asap.nasa.gov,True,False,
EoT,www.ascr.usda.gov,usda.gov,https://www.ascr.usda.gov,True,False,
EoT,www.asd.oit.va.gov,va.gov,http://www.asd.oit.va.gov,True,False,
Censys,www.ash.faa.gov,faa.gov,https://www.ash.faa.gov,True,False,
EoT,www.asheville.va.gov,va.gov,http://www.asheville.va.gov,True,False,
EoT,www.asias.faa.gov,faa.gov,http://www.asias.faa.gov,True,False,
EoT,www.askebsa.dol.gov,dol.gov,https://www.askebsa.dol.gov,True,False,
Censys,www.askus-project.lbl.gov,lbl.gov,http://www.askus-project.lbl.gov,True,False,
EoT,www.aspe.hhs.gov,hhs.gov,http://www.aspe.hhs.gov,True,False,
Censys,www.asprtracie.hhs.gov,hhs.gov,https://www.asprtracie.hhs.gov,True,False,
EoT,www.asr.science.energy.gov,energy.gov,http://www.asr.science.energy.gov,True,False,
EoT,www.assistantdemocraticleader.house.gov,house.gov,http://www.assistantdemocraticleader.house.gov,True,False,
Censys,www.ast.faa.gov,faa.gov,https://www.ast.faa.gov,True,False,
EoT,www.astrobiotech.arc.nasa.gov,nasa.gov,http://www.astrobiotech.arc.nasa.gov,True,False,
Censys,www.atbcstudy.cancer.gov,cancer.gov,https://www.atbcstudy.cancer.gov,True,False,
EoT,www.atcviztool.nasa.gov,nasa.gov,https://www.atcviztool.nasa.gov,True,False,
EoT,www.atdd.noaa.gov,noaa.gov,http://www.atdd.noaa.gov,True,False,
EoT,www.atlanta.feb.gov,feb.gov,https://www.atlanta.feb.gov,True,False,
EoT,www.atlanta.med.va.gov,va.gov,http://www.atlanta.med.va.gov,True,False,
EoT,www.atlanta.va.gov,va.gov,http://www.atlanta.va.gov,True,False,
EoT,www.atlantahsrd.research.va.gov,va.gov,http://www.atlantahsrd.research.va.gov,True,False,
EoT,www.ato.faa.gov,faa.gov,https://www.ato.faa.gov,True,False,
Censys,www.atoe.tc.faa.gov,faa.gov,https://www.atoe.tc.faa.gov,True,False,
Censys,www.atoschedulerstage.faa.gov,faa.gov,http://www.atoschedulerstage.faa.gov,True,False,
EoT,www.atr.samhsa.gov,samhsa.gov,http://www.atr.samhsa.gov,True,False,
EoT,www.atsdr.cdc.gov,cdc.gov,https://www.atsdr.cdc.gov,True,False,
EoT,www.augusta.va.gov,va.gov,http://www.augusta.va.gov,True,False,
EoT,www.austinhr.oit.va.gov,va.gov,http://www.austinhr.oit.va.gov,True,False,
EoT,www.austinscott.house.gov,house.gov,http://www.austinscott.house.gov,True,False,
EoT,www.autoauctions.gsa.gov,gsa.gov,http://www.autoauctions.gsa.gov,True,False,
EoT,www.autochoice.gsa.gov,gsa.gov,https://www.autochoice.gsa.gov,True,False,
EoT,www.auxinfo.uscg.gov,uscg.gov,https://www.auxinfo.uscg.gov,True,False,
EoT,www.avat.tax.gov,tax.gov,http://www.avat.tax.gov,True,False,
EoT,www.aviation.blm.gov,blm.gov,https://www.aviation.blm.gov,True,False,
EoT,www.aviationsystems.arc.nasa.gov,nasa.gov,https://www.aviationsystems.arc.nasa.gov,True,False,
EoT,www.aviationsystemsdivision.arc.nasa.gov,nasa.gov,https://www.aviationsystemsdivision.arc.nasa.gov,True,False,
EoT,www.avn.faa.gov,faa.gov,http://www.avn.faa.gov,True,False,
EoT,www.ayotte.senate.gov,senate.gov,http://www.ayotte.senate.gov,True,False,
EoT,www.az.blm.gov,blm.gov,https://www.az.blm.gov,True,False,
EoT,www.az.nrcs.usda.gov,usda.gov,https://www.az.nrcs.usda.gov,True,False,
EoT,www.az.tax.gov,tax.gov,http://www.az.tax.gov,True,False,
EoT,www.azb.uscourts.gov,uscourts.gov,http://www.azb.uscourts.gov,True,False,
EoT,www.azd.uscourts.gov,uscourts.gov,http://www.azd.uscourts.gov,True,False,
EoT,www.azp.uscourts.gov,uscourts.gov,http://www.azp.uscourts.gov,True,False,
EoT,www.azpt.uscourts.gov,uscourts.gov,http://www.azpt.uscourts.gov,True,False,
EoT,www.ba.ars.usda.gov,usda.gov,http://www.ba.ars.usda.gov,True,False,
EoT,www.backtoschool.drugabuse.gov,drugabuse.gov,http://www.backtoschool.drugabuse.gov,True,False,
EoT,www.badminton.bnl.gov,bnl.gov,http://www.badminton.bnl.gov,True,False,
EoT,www.baldridge.nist.gov,nist.gov,http://www.baldridge.nist.gov,True,False,
EoT,www.baldrige.nist.gov,nist.gov,http://www.baldrige.nist.gov,True,False,
EoT,www.baldwin.senate.gov,senate.gov,https://www.baldwin.senate.gov,True,False,
EoT,www.baltimore.feb.gov,feb.gov,http://www.baltimore.feb.gov,True,False,
EoT,www.banking.senate.gov,senate.gov,http://www.banking.senate.gov,True,False,
EoT,www.bap09.uscourts.gov,uscourts.gov,http://www.bap09.uscourts.gov,True,False,
EoT,www.bap1.uscourts.gov,uscourts.gov,http://www.bap1.uscourts.gov,True,False,
EoT,www.bap10.uscourts.gov,uscourts.gov,http://www.bap10.uscourts.gov,True,False,
EoT,www.bap9.uscourts.gov,uscourts.gov,http://www.bap9.uscourts.gov,True,False,
EoT,www.barc.usda.gov,usda.gov,http://www.barc.usda.gov,True,False,
EoT,www.barletta.house.gov,house.gov,http://www.barletta.house.gov,True,False,
EoT,www.barrasso.senate.gov,senate.gov,http://www.barrasso.senate.gov,True,False,
EoT,www.bass.blm.gov,blm.gov,https://www.bass.blm.gov,True,False,
EoT,www.bass.house.gov,house.gov,http://www.bass.house.gov,True,False,
EoT,www.bath.va.gov,va.gov,http://www.bath.va.gov,True,False,
EoT,www.batse.msfc.nasa.gov,nasa.gov,https://www.batse.msfc.nasa.gov,True,False,
EoT,www.battlecreek.va.gov,va.gov,http://www.battlecreek.va.gov,True,False,
EoT,www.baypines.va.gov,va.gov,http://www.baypines.va.gov,True,False,
EoT,www.bblocks.samhsa.gov,samhsa.gov,http://www.bblocks.samhsa.gov,True,False,
EoT,www.beaconregistration.noaa.gov,noaa.gov,http://www.beaconregistration.noaa.gov,True,False,
EoT,www.becerra.house.gov,house.gov,http://www.becerra.house.gov,True,False,
EoT,www.beckley.va.gov,va.gov,http://www.beckley.va.gov,True,False,
EoT,www.bedford.va.gov,va.gov,http://www.bedford.va.gov,True,False,
EoT,www.belgrade.usembassy.gov,usembassy.gov,http://www.belgrade.usembassy.gov,True,False,
EoT,www.benefitcost.its.dot.gov,dot.gov,http://www.benefitcost.its.dot.gov,True,False,
EoT,www.benefits.va.gov,va.gov,http://www.benefits.va.gov,True,False,
EoT,www.benefits.vba.va.gov,va.gov,http://www.benefits.vba.va.gov,True,False,
EoT,www.bennet.senate.gov,senate.gov,https://www.bennet.senate.gov,True,False,
EoT,www.benniethompson.house.gov,house.gov,http://www.benniethompson.house.gov,True,False,
EoT,www.bep.treas.gov,treas.gov,http://www.bep.treas.gov,True,False,
EoT,www.beringclimate.noaa.gov,noaa.gov,http://www.beringclimate.noaa.gov,True,False,
EoT,www.bethesdatrials.cancer.gov,cancer.gov,http://www.bethesdatrials.cancer.gov,True,False,
EoT,www.betterdiabetescare.nih.gov,nih.gov,https://www.betterdiabetescare.nih.gov,True,False,
EoT,www.beyer.house.gov,house.gov,http://www.beyer.house.gov,True,False,
EoT,www.bfrl.nist.gov,nist.gov,http://www.bfrl.nist.gov,True,False,
EoT,www.bgas.samhsa.gov,samhsa.gov,http://www.bgas.samhsa.gov,True,False,
EoT,www.bhpr.hrsa.gov,hrsa.gov,https://www.bhpr.hrsa.gov,True,False,
EoT,www.bhw.hrsa.gov,hrsa.gov,https://www.bhw.hrsa.gov,True,False,
EoT,www.bids.cttso.gov,cttso.gov,http://www.bids.cttso.gov,True,False,
EoT,www.bids.tswg.gov,tswg.gov,http://www.bids.tswg.gov,True,False,
EoT,www.bigspring.va.gov,va.gov,http://www.bigspring.va.gov,True,False,
EoT,www.bilirakis.house.gov,house.gov,http://www.bilirakis.house.gov,True,False,
EoT,www.billjohnson.house.gov,house.gov,http://www.billjohnson.house.gov,True,False,
EoT,www.billnelson.senate.gov,senate.gov,https://www.billnelson.senate.gov,True,False,
EoT,www.biloxi.va.gov,va.gov,http://www.biloxi.va.gov,True,False,
EoT,www.bioethics.nih.gov,nih.gov,https://www.bioethics.nih.gov,True,False,
Censys,www.biolincc.nhlbi.nih.gov,nih.gov,https://www.biolincc.nhlbi.nih.gov,True,False,
Censys,www.biometry.nci.nih.gov,nih.gov,https://www.biometry.nci.nih.gov,True,False,
EoT,www.biosecurity.sandia.gov,sandia.gov,http://www.biosecurity.sandia.gov,True,False,
EoT,www.biospecimens.cancer.gov,cancer.gov,http://www.biospecimens.cancer.gov,True,False,
EoT,www.birds.fws.gov,fws.gov,http://www.birds.fws.gov,True,False,
EoT,www.birdsofprey.blm.gov,blm.gov,https://www.birdsofprey.blm.gov,True,False,
EoT,www.birmingham.va.gov,va.gov,http://www.birmingham.va.gov,True,False,
EoT,www.bis.doc.gov,doc.gov,https://www.bis.doc.gov,True,False,
EoT,www.bishop.house.gov,house.gov,http://www.bishop.house.gov,True,False,
EoT,www.bisti.nih.gov,nih.gov,https://www.bisti.nih.gov,True,False,
EoT,www.blackburn.house.gov,house.gov,http://www.blackburn.house.gov,True,False,
EoT,www.blackhills.va.gov,va.gov,http://www.blackhills.va.gov,True,False,
EoT,www.blm.usajobs.gov,usajobs.gov,http://www.www.blm.usajobs.gov,True,False,
Censys,www.blogs.nrcs.usda.gov,usda.gov,https://www.blogs.nrcs.usda.gov,True,False,
EoT,www.blogs.state.gov,state.gov,http://www.blogs.state.gov,True,False,
EoT,www.blogs.va.gov,va.gov,http://www.blogs.va.gov,True,False,
EoT,www.bloodbank.nih.gov,nih.gov,http://www.bloodbank.nih.gov,True,False,
EoT,www.bls.census.gov,census.gov,http://www.bls.census.gov,True,False,
EoT,www.blsa.nih.gov,nih.gov,https://www.blsa.nih.gov,True,False,
EoT,www.blumenauer.house.gov,house.gov,http://www.blumenauer.house.gov,True,False,
EoT,www.blumenthal.senate.gov,senate.gov,https://www.blumenthal.senate.gov,True,False,
EoT,www.blunt.senate.gov,senate.gov,http://www.blunt.senate.gov,True,False,
EoT,www.bmeo.usda.gov,usda.gov,http://www.bmeo.usda.gov,True,False,
Censys,www.bms.fiscal.treasury.gov,treasury.gov,https://www.bms.fiscal.treasury.gov,True,False,
EoT,www.bobbyscott.house.gov,house.gov,http://www.bobbyscott.house.gov,True,False,
EoT,www.boise.va.gov,va.gov,http://www.boise.va.gov,True,False,
EoT,www.bones.nih.gov,nih.gov,https://www.bones.nih.gov,True,False,
Censys,www.bonnie.healthit.gov,healthit.gov,http://www.bonnie.healthit.gov,True,False,
EoT,www.booker.senate.gov,senate.gov,http://www.booker.senate.gov,True,False,
EoT,www.booneville.ars.usda.gov,usda.gov,http://www.booneville.ars.usda.gov,True,False,
EoT,www.boozman.senate.gov,senate.gov,http://www.boozman.senate.gov,True,False,
EoT,www.borderplanning.fhwa.dot.gov,dot.gov,http://www.borderplanning.fhwa.dot.gov,True,False,
EoT,www.boston.feb.gov,feb.gov,http://www.boston.feb.gov,True,False,
EoT,www.boston.va.gov,va.gov,http://www.boston.va.gov,True,False,
Censys,www.bot.seer.cancer.gov,cancer.gov,https://www.bot.seer.cancer.gov,True,False,
EoT,www.boulder.doc.gov,doc.gov,http://www.boulder.doc.gov,True,False,
EoT,www.boulder.nist.gov,nist.gov,http://www.boulder.nist.gov,True,False,
EoT,www.boulder.noaa.gov,noaa.gov,http://www.boulder.noaa.gov,True,False,
Censys,www.boulderdev.woc.noaa.gov,noaa.gov,http://www.boulderdev.woc.noaa.gov,True,False,
EoT,www.boustany.house.gov,house.gov,http://www.boustany.house.gov,True,False,
EoT,www.bowelcontrol.nih.gov,nih.gov,https://www.bowelcontrol.nih.gov,True,False,
EoT,www.boxer.senate.gov,senate.gov,https://www.boxer.senate.gov,True,False,
Censys,www.bpci.cms.gov,cms.gov,http://www.bpci.cms.gov,True,False,
EoT,www.bphc.hrsa.gov,hrsa.gov,https://www.bphc.hrsa.gov,True,False,
EoT,www.bradsherman.house.gov,house.gov,http://www.bradsherman.house.gov,True,False,
